userid,timestamp,tweet_text,username,all_hashtags,followers_count,following_count,allnumberoftweetscount,retweets,likes 
50158109,2020-11-21 22:25:32,"b'Great article, @bobevansIT! \xe2\x80\x9cProprietary Clouds Pose Huge Danger, Says #Google  Cloud CEO Kurian https://t.co/HBSvoUzOEI \xe2\x80\x9c  #Cloud'",b'muralikrishnag',"['Google', 'Cloud']",807,2502,6687,0,0
1239012591902625798,2020-11-21 22:25:26,b'Roadmap before SkyNet: 1) Build the robot (Robotics) 2) Robot used by remote worker (Robotics+5G+VR+AR) 3) Build the AI to plugin the robot (Robotics+5G+AI)  Some sectors for real innovation: #SpaceCash\xf0\x9f\x9a\x80 #5G \xf0\x9f\x93\xa1 #AI #Robot\xf0\x9f\xa4\x96  FANG next-generation: AI || Biotech || SpaceCash https://t.co/Sp3idGexWp',b'ShiftTrading',"['SpaceCash', '5G', 'AI', 'Robot']",183,42,146,0,4
729754661213884416,2020-11-21 22:25:16,"b'New article: ""Tri-Cities home market sizzles into a new price sweet spot"" has been published on Fintech Zoom - https://t.co/O6ltF4KKbT @FintechZoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO'",b'FinTechZoom',"['Fintech', 'Blockchain', 'Crypto', 'Cryptocurrency', 'ICO']",4580,360,101229,0,0
2445528445,2020-11-21 22:25:03,b'Combination of Imaging and Machine Learning Can Predict #Melanoma Prognosis.   \xe2\x80\x9cAn unmet need is the ability to accurately predict which tumors will respond to which therapy... \xe2\x80\x9dRead more about @nyugrossman findings: https://t.co/qMTmOpJ4aK #artificialintelligence #AI #cancer https://t.co/qI56ktqxRa',b'ClinicalOMICs',"['Melanoma', 'artificialintelligence', 'AI', 'cancer']",2218,1399,9154,6,8
840221209614770177,2020-11-21 22:25:02,b'Tired of joining airdrops already?  We have the solution for you\xe2\x80\xa6  https://t.co/3MXeWSyhMp  How does it work?  #wallstreet #invest #finance #crypto #options #futurestrading #blockchain #trade #forextrader https://t.co/WwgmESJRMx',b'Yourowntrading',"['wallstreet', 'invest', 'finance', 'crypto', 'options', 'futurestrading', 'blockchain', 'trade', 'forextrader']",1613,2678,86022,0,1
3875594838,2020-11-21 22:25:02,b'#Bitcoin #Blockchain What Do Mexico\xe2\x80\x99s Second Wealthiest Billionaire and Arya Stark Have In Common? https://t.co/lwgKHRbHNB  | https://t.co/J9hSy042aL   | https://t.co/vqHPEDfpdM',b'eBargainsToday',"['Bitcoin', 'Blockchain']",6754,16162,158251,2,0
1409125314,2020-11-21 22:24:35,"b'@GenZod7 100% #Cardano has brought great minds, new businesses and  investors together. $ada #blockchain https://t.co/1v4O3JkPVm'",b'Power_cardano',"['Cardano', 'blockchain']",1814,3280,1526,0,3
729754661213884416,2020-11-21 22:24:29,"b'New article: ""Dubai Entrepreneur Khurram Shroff\'s IBC Group Commits $10 Million to ETH 2.0 Staking to Support Launch of Ethereum Upgrade"" has been published on Fintech Zoom - https://t.co/JimI30r96B @FintechZoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO'",b'FinTechZoom',"['Fintech', 'Blockchain', 'Crypto', 'Cryptocurrency', 'ICO']",4580,360,101229,1,0
1194490507147104262,2020-11-21 22:24:12,b'@IvanOnTech You gotta check $PLOT @TryPlotX. Speaking of Profitable? See it for yourself.  Even @VitalikButerin got eyes on #market #Prediction\xf0\x9f\x9a\x80  *First AMM in PM arena \xf0\x9f\x94\xa5  #blockchain #DeFi  $COTI $UNI $LINK $BTC $ETH $OCEAN https://t.co/lgRaDgn9l4',b'Haroldmiong',"['market', 'Prediction', 'blockchain', 'DeFi']",361,1374,2196,2,3
828774937640841216,2020-11-21 22:24:03,b'Amazon releases Dash Smart Shelf for consumers #machinelearning #CloudComputing #programmer #security #AWS #cloud #devops #programming #dotnetforall #tacoma #amazon #100DaysOfCode #DEVCommunity #cdwsocial https://t.co/zsHOZbvXbP',b'CDWGWAGov',"['machinelearning', 'CloudComputing', 'programmer', 'security', 'AWS', 'cloud', 'devops', 'programming', 'dotnetforall', 'tacoma', 'amazon', '100DaysOfCode', 'DEVCommunity', 'cdwsocial']",8537,7601,109558,46,11
25539918,2020-11-21 22:23:41,b'This technology is used on autonomous cars navigate streets and is used to teach robots how to walk.   #AI #machinelearning #software #engineering https://t.co/fXd3pusCwD',b'SarahRamsingh',"['AI', 'machinelearning', 'software', 'engineering']",23081,3864,29395,3,3
2787862885,2020-11-21 22:23:35,"b'1 Bitcoin ( #BTC ) Dollar: 18,552.19$   1 Bitcoin Cash ( #BCH ) Dollar: 2,97.22$   1 Ethereum ( #ETH ) Dollar: 537.50$   1 Ripple ( #XRP ) Dollar: 0.42002$   Date: 21 Nov 2020 22:23  #Bitcoin #Ethereum #cryptocurrency #crypto #altcoin #Blockchain #Ripple'",b'coinpricenow',"['BTC', 'BCH', 'ETH', 'XRP', 'Bitcoin', 'Ethereum', 'cryptocurrency', 'crypto', 'altcoin', 'Blockchain', 'Ripple']",3373,2,13902,1,0
1160514337,2020-11-21 22:23:28,"b'This #blockchain solution for the global #SupplyChain for #COVID19 #vaccine can help make sure we have equitable distribution and can prevent theft, fraud and counterfeits https://t.co/dixZHK2ujw @orbs_network #VaccinesWork'",b'SciVizKrista',"['blockchain', 'SupplyChain', 'COVID19', 'vaccine', 'VaccinesWork']",1871,5001,17843,0,0
729754661213884416,2020-11-21 22:23:15,"b'New article: ""Dow Jones - Shoppers. Shoppers. Shoppers. Wall Street is watching you"" has been published on Fintech Zoom - https://t.co/qJ5nR4qP1y @FintechZoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO'",b'FinTechZoom',"['Fintech', 'Blockchain', 'Crypto', 'Cryptocurrency', 'ICO']",4580,360,101229,0,1
4902207238,2020-11-21 22:22:48,b'#Azure Practice #iot #Books  implementation for 9 industries in one book.  https://t.co/gXKfk204bs #pharmtech',b'software4iot',"['Azure', 'iot', 'Books', 'pharmtech']",4474,4699,214230,1,0
4902207238,2020-11-21 22:22:48,b'IoT Software News &amp; more.. Everyware Software Framework gets software qualification for ... https://t.co/sSYs1GE5R0 #Software #IoT',b'software4iot',"['Software', 'IoT']",4474,4699,214230,0,0
226310002,2020-11-21 22:22:42,b'Newfoundland Tech Company To Be Acquired For $2.75-Billion   READ MORE: https://t.co/d5hJmLL62B  #Bank #blockchain #Finance #FinancialTechnology #FinTech #Investors #Israeli #Payments #StartupNation #WealthManagement~ https://t.co/Aj2pvCNxgh',b'IAM__Network',"['Bank', 'blockchain', 'Finance', 'FinancialTechnology', 'FinTech', 'Investors', 'Israeli', 'Payments', 'StartupNation', 'WealthManagement']",17931,15485,945147,0,3
1279217120962850817,2020-11-21 22:22:32,b'Designed to Deceive: Do These People Look Real to You?  https://t.co/P62UIcMGZI #deepfakes #deepfake #ArtificialIntelligence #automation #AI #bigdata #cybersecurity #MachineLearning #DataScience',b'RM_FakeNetAI',"['deepfakes', 'deepfake', 'ArtificialIntelligence', 'automation', 'AI', 'bigdata', 'cybersecurity', 'MachineLearning', 'DataScience']",13,14,73,11,7
51477107,2020-11-21 22:22:28,b'Do These #AI-Created #Fake #People Look #Real to You? https://t.co/4PeMAyKiCu',b'RajRama',"['AI', 'Fake', 'People', 'Real']",4666,11178,32882,2,0
729754661213884416,2020-11-21 22:22:21,"b'New article: ""Stock Futures - Is There Now An Opportunity In Insperity, Inc. (NYSE:NSP)?"" has been published on Fintech Zoom - https://t.co/vVKp59sQ2J @FintechZoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO'",b'FinTechZoom',"['Fintech', 'Blockchain', 'Crypto', 'Cryptocurrency', 'ICO']",4580,360,101229,0,0
779791043935907840,2020-11-21 22:22:15,"b'Today, if you click the Cortana button on a Windows 10 PC, you still get the \xe2\x80\x9cAsk Cortana\xe2\x80\x9d prompt, and you can click the microphone button to start talking.  Read the full article: Cortana\xe2\x80\x99s Promotion Is Tied To Microsoft 365 \xe2\x96\xb8 https://t.co/TAt5rgIrJ3  #cortana #AI https://t.co/G5gPAPmVxU'",b'IngeniousgeeksC',"['cortana', 'AI']",32,49,2119,1,0
37983966,2020-11-21 22:22:06,b'Largest Crypto Fund Manager Says Clients See Bitcoin as Inflation Hedge  #blockchain #dlike #cryptocurrency https://t.co/mYYQ96LMy5',b'tron_age',"['blockchain', 'dlike', 'cryptocurrency']",6883,2498,103315,0,1
181702562,2020-11-21 22:21:56,b'Learning Path: Beginning C++. Learn C The Hardway. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode https://t.co/OCrrG8pinW https://t.co/aMuTtvd2Mh',b'Yogeshg1977',"['BigData', 'Analytics', 'DataScience', 'AI', 'MachineLearning', 'IoT', 'IIoT', 'Python', 'RStats', 'TensorFlow', 'Java', 'JavaScript', 'ReactJS', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Programming', 'Coding', '100DaysofCode']",2321,2028,10167,36,14
534563976,2020-11-21 22:21:32,b'[FREE 479-page PDF eBook] The #Mathematics and #Statistics Foundations of #DataScience: https://t.co/7lYeig5OhE \xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94 #DataScientists #BigData #DataMining #MachineLearning #DataLiteracy #AI #NeuralNetworks #DeepLearning #LinearAlgebra #Calculus #abdsc  \xe2\x80\x94\xe2\x80\x94\xe2\x80\x94 Image by @por_nerdism https://t.co/S1Rf82bx88',b'KirkDBorne',"['Mathematics', 'Statistics', 'DataScience', 'DataScientists', 'BigData', 'DataMining', 'MachineLearning', 'DataLiteracy', 'AI', 'NeuralNetworks', 'DeepLearning', 'LinearAlgebra', 'Calculus', 'abdsc']",272066,9664,128498,73,174
1154672359535718401,2020-11-21 22:21:27,"b""Driving force of crypto: FOMO  Driving force of Pi: magic of maybe  One should not underestimate @PiCoreTeam's ability to make #PiNetwork a success and there is a reason why 9.5 million users chose and trust #Pi. Big things are coming very soon.   #cryptocurrency #blockchain #BTC https://t.co/UXHCsIRHIT""",b'Kozii9',"['PiNetwork', 'Pi', 'cryptocurrency', 'blockchain', 'BTC']",1281,166,443,8,65
729754661213884416,2020-11-21 22:21:15,"b'New article: ""Bitcoin price - Key Bitcoin price metric shows pro traders are nervous about $19K BTC By Fintech Zoom"" has been published on Fintech Zoom - https://t.co/N84cv8V41U @FintechZoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO'",b'FinTechZoom',"['Fintech', 'Blockchain', 'Crypto', 'Cryptocurrency', 'ICO']",4580,360,101229,1,0
3333618434,2020-11-21 22:21:12,b'Top 14 Deep Learning and Neural Networks Books - https://t.co/IWApyfqdH6 via @aioptify #DeepLearning #NeuralNetworks #AI #ML',b'AIOptify',"['DeepLearning', 'NeuralNetworks', 'AI', 'ML']",77,7,1141,0,0
4263007693,2020-11-21 22:21:05,b'Learning Path: Beginning C++. Learn C The Hardway. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode https://t.co/9TzDk87fbs https://t.co/v74gCgdWa2',b'gp_pulipaka',"['BigData', 'Analytics', 'DataScience', 'AI', 'MachineLearning', 'IoT', 'IIoT', 'Python', 'RStats', 'TensorFlow', 'Java', 'JavaScript', 'ReactJS', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Programming', 'Coding', '100DaysofCode']",105277,24216,59199,49,26
2850881774,2020-11-21 22:21:01,"b'There should be no illusions\xe2\x80\xa6 K8s will add complexity to your tech-stack. In cloud environments the barrier is lower, as you can rely on cost-efficient managed services like @Google GKE or @AWS EKS.  #Kubernetes #OnPrem #GCP #AWS #Cloud #Observability   https://t.co/82ZWq9yXhI'",b'FeylerOnAPM',"['Kubernetes', 'OnPrem', 'GCP', 'AWS', 'Cloud', 'Observability']",135,109,400,1,1
729754661213884416,2020-11-21 22:20:20,"b'New article: ""Joe Biden - President-Elect Joe Biden Against Death Penalty - KTVN Channel 2"" has been published on Fintech Zoom - https://t.co/32J7aU5Vv1 @FintechZoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO https://t.co/I4wEwpYtcP'",b'FinTechZoom',"['Fintech', 'Blockchain', 'Crypto', 'Cryptocurrency', 'ICO']",4580,360,101229,0,0
15867081,2020-11-21 22:20:01,b'TL;DR  This AI summarizes research papers so you don\xe2\x80\x99t have to  #NLProc #NLU #AI #MachineLearning via @thenextweb https://t.co/G0NlferXfs',b'rzembo',"['NLProc', 'NLU', 'AI', 'MachineLearning']",5340,5826,34613,0,0
534563976,2020-11-21 22:19:42,b'[FREE 185-page PDF] Comprehensive Guide to #MachineLearning for #DataScientists \xe2\x86\x92 https://t.co/iZsREscT9v \xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94 #BigData #DataScience #AI #AppliedMathematics #DataMining #Mathematics #Algorithms #NeuralNetworks #DeepLearning #LinearAlgebra #Statistics #Calculus #abdsc https://t.co/fb7HlOllRb',b'KirkDBorne',"['MachineLearning', 'DataScientists', 'BigData', 'DataScience', 'AI', 'AppliedMathematics', 'DataMining', 'Mathematics', 'Algorithms', 'NeuralNetworks', 'DeepLearning', 'LinearAlgebra', 'Statistics', 'Calculus', 'abdsc']",272066,9664,128498,11,20
729754661213884416,2020-11-21 22:19:22,"b'New article: ""Apple - Apple Cuts the Little Guys a Break. Will It Be Enough?"" has been published on Fintech Zoom - https://t.co/ZtMPHlv7v8 @FintechZoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO https://t.co/QIKtt71Mpu'",b'FinTechZoom',"['Fintech', 'Blockchain', 'Crypto', 'Cryptocurrency', 'ICO']",4580,360,101229,0,0
2349749246,2020-11-21 22:19:04,"b'Thanks to the growing popularity of KNX IoT and \xe2\x80\x9cServices with KNX\xe2\x80\x9d, a new era begins with Sony joining the community as our 500th Member. And more and more tech companies want to be a part of it. Read more: https://t.co/6eAqpOUIsn  #KNX #sony #buildingautomation #IoT https://t.co/dln3CpicnK'",b'KNXNZ',"['KNX', 'sony', 'buildingautomation', 'IoT']",83,154,227,2,5
14847675,2020-11-21 22:18:51,b'MLOps: What You Need To Know MLOps is a relatively new concept in the #AI (Artificial #Intelligence) world and stands for \xe2\x80\x9cmachin .. https://t.co/Vrlx7xcEgx  #7wData  https://t.co/GTmbRbCWWR',b'YvesMulkers',"['AI', 'Intelligence', '7wData']",96680,70721,254097,4,14
928731103850049541,2020-11-21 22:18:44,"b'@Anonyme_Finance  Because this is a new exchange, there will be many things that need more time to complete, but in my experience, the important thing is that the liquidity of the exchange is always guaranteed. Hurry be a part #Anonyme #Blockchain #Ecosystem #DEFI #Cryptocurrency'",b'bright4mech',"['Anonyme', 'Blockchain', 'Ecosystem', 'DEFI', 'Cryptocurrency']",1896,4991,5994,0,1
1024959511071797248,2020-11-21 22:18:32,b'\xf0\x9f\x94\x84 Prices update in $USD (1 hour):  $EOS   - 3.14 $      (-0.04 %) $IOT    - 0.31 $      (-0.23 %) $ETC    - 6.34 $      (+0.36 %) $NEO   - 17.63 $     (-0.47 %) $DASH  - 90.84 $     (+0.26 %)  #USD #Dollar #EOS #IOT #ETC #NEO #DASH #Trading #Altcoins',b'cryptosUSD',"['USD', 'Dollar', 'EOS', 'IOT', 'ETC', 'NEO', 'DASH', 'Trading', 'Altcoins']",2580,1,37811,1,0
856214647,2020-11-21 22:18:14,"b'Business doubts? We, @GFACCORD, #bigdata #AI powered #help #Spot https://t.co/xpvGaE8MNm https://t.co/ulgftRqSMi'",b'GFACCORD',"['bigdata', 'AI', 'help', 'Spot']",11362,1666,135359,0,0
729754661213884416,2020-11-21 22:18:12,"b'New article: ""Fortnite - Following Nickmercs and TimTheTatMan, Cloakzy Joins the List of OGs Returning to Fortnite"" has been published on Fintech Zoom - https://t.co/rdTKYivsKF @FintechZoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO https://t.co/Th0tEpG3sn'",b'FinTechZoom',"['Fintech', 'Blockchain', 'Crypto', 'Cryptocurrency', 'ICO']",4580,360,101229,0,0
1079458941606772738,2020-11-21 22:18:09,b'How to Use #AI for Shopping? - ONPASSIVE https://t.co/p5BMOUGQ76',b'JOSEPEREZJR01',['AI'],1440,1095,50756,0,0
546377564,2020-11-21 22:17:32,b'Cloud Entitlements Manager is built on the principle of least privilege. With organizations moving towards a #ZeroTrust security framework \xe2\x80\x94 we broke down why you need to introduce or extend least privilege to your #cloud environments. https://t.co/MOUnlhK7Sz',b'lexisbyalexis',"['ZeroTrust', 'cloud']",138,435,293,1,0
1047223367533834240,2020-11-21 22:17:22,"b'Yes, #blockchain #SupplyChain for global distribution of the #COVID19 #vaccine can help eliminate theft, fraud and potential counterfeits. https://t.co/3Y6QDe6xQm @orbs_network'",b'CryptoKrista',"['blockchain', 'SupplyChain', 'COVID19', 'vaccine']",958,5002,3333,0,1
1309582843,2020-11-21 22:17:18,b'#ai #ml #artificialintelligence #machinelearning #datascience #bigdata #analytics #blockchain #tech #data @kuriharan @mvollmer1 @rwang0 @DunkenKBliths @nigewillson Hitman studio\xe2\x80\x99s Project 007 gives me hope for James Bond in games again https://t.co/SrGBKBgzwl https://t.co/FvDGY15DFx',b'cuongcz',"['ai', 'ml', 'artificialintelligence', 'machinelearning', 'datascience', 'bigdata', 'analytics', 'blockchain', 'tech', 'data']",233,218,3431,1,1
177997886,2020-11-21 22:17:12,"b'As knowledge grows exponentially, the new future physician will have to learn@the basics and very early on, focus on a specific medicine path! A specialty of sorts! What is sure, is that EQ/TQ will be a MUST!   #AI #ML will be a companion very early on #DigitalHealth #Education https://t.co/MNOFVUxSVm'",b'ZGJR',"['AI', 'ML', 'DigitalHealth', 'Education']",11486,5597,54856,1,4
534563976,2020-11-21 22:17:00,b'Download Free eBook (47-page PDF) \xe2\x80\x94 The #Mathematics needed in preparation for an introductory class in #MachineLearning : https://t.co/hh4L7b7wes  \xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94 #BigData #DataScience #DataMining #AppliedMathematics #AI #Algorithms #Statistics #LinearAlgebra #Calculus #abdsc https://t.co/0FWBVGq6cB',b'KirkDBorne',"['Mathematics', 'MachineLearning', 'BigData', 'DataScience', 'DataMining', 'AppliedMathematics', 'AI', 'Algorithms', 'Statistics', 'LinearAlgebra', 'Calculus', 'abdsc']",272066,9664,128498,49,173
1097139451682349056,2020-11-21 22:17:00,b'My Home Assistant config contains 13983 lines of code. One day @thejeffreystone will get it down to 6992 lines. #homeassistant #iot #smarthome #randomstats',b'anchoragehouse2',"['homeassistant', 'iot', 'smarthome', 'randomstats']",96,46,7237,0,0
1182383258824314880,2020-11-21 22:16:57,b'NEW from Google AI! #AI #Google   https://t.co/jUZQAm9UMe',b'DavidRa20284933',"['AI', 'Google']",1,1,21,0,0
2787862885,2020-11-21 22:16:27,"b'1 Bitcoin ( #BTC ) Dollar: 18,568.65$   1 Bitcoin Cash ( #BCH ) Dollar: 2,98.11$   1 Ethereum ( #ETH ) Dollar: 538.79$   1 Ripple ( #XRP ) Dollar: 0.42076$   Date: 21 Nov 2020 22:16  #Bitcoin #Ethereum #cryptocurrency #crypto #altcoin #Blockchain #Ripple'",b'coinpricenow',"['BTC', 'BCH', 'ETH', 'XRP', 'Bitcoin', 'Ethereum', 'cryptocurrency', 'crypto', 'altcoin', 'Blockchain', 'Ripple']",3373,2,13902,1,0
